IndicatorCode,Indicators,Outcomes,OutcomeNo,Substrand,SubstrandNo,StrandNo and Strand
206,3- ދަރިވަރުންގެ ކިބައިގައި ޤާބިލިއްޔަތުތައް އަށަގެންނެވޭ ފަދަ އުނގެނުމުގެ ހަރަކާތްތައް ގެންދޭ,މައިގަނޑު ޤާބިލިއްޔަތުތައް ތަރައްގީކުރުން,2.2.7.1,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ކީސްޓޭޖް),2.2.7,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
207,1- ފިލާވަޅުގައި ހިމަނައިފައިވާ ހިއްސާކުރާ އަގުތައް ހިއްސާކުރޭ,ހިއްސާކުރާ އަގުތައް ތަރައްގީކުރުން,2.2.7.2,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ކީސްޓޭޖް),2.2.7,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
208,2- ހިއްސާކުރާ އަގުތަކުގެ މުހިންމުކަން އަންގައިދީ އޮޅުންފިލުވައިދޭ,ހިއްސާކުރާ އަގުތައް ތަރައްގީކުރުން,2.2.7.2,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ކީސްޓޭޖް),2.2.7,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
209,3- ހިއްސާކުރާ އަގުތައް އަށަގެންނެވޭ ފަދަ އުނގެނުމުގެ ހަރަކާތްތައް ގެންދޭ,ހިއްސާކުރާ އަގުތައް ތަރައްގީކުރުން,2.2.7.2,މައިގަނޑު ޤާބިލިއްޔަތުތަކާއި ހިއްސާކުރާ އަގުތައް  ތަރައްގީކުރުން (ކީސްޓޭޖް),2.2.7,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
210,1- ފިލާވަޅުގެ މުހިންމު ބައިތަކަށް އަލިއަޅުވައިލާ,ފިލާވަޅުގެ މަގުސަދު ޙާޞިލުވިކަން އެނގޭފަދަ ނިންމުމެއް ގެނައުން,2.2.8.1,ފިލާވަޅު ނިންމުން (ކީސްޓޭޖް),2.2.8,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
211,2- ލަރނިން އިންޓެންޝަން ޙާޞިލުވިތޯ ބަލާ,ފިލާވަޅުގެ މަގުސަދު ޙާޞިލުވިކަން އެނގޭފަދަ ނިންމުމެއް ގެނައުން,2.2.8.1,ފިލާވަޅު ނިންމުން (ކީސްޓޭޖް),2.2.8,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
212,3- ކުރިއަށް އޮތް ފިލާވަޅާ މެދު ވިސްނުމަށް މަގުފަހިކުރުވާ,ފިލާވަޅުގެ މަގުސަދު ޙާޞިލުވިކަން އެނގޭފަދަ ނިންމުމެއް ގެނައުން,2.2.8.1,ފިލާވަޅު ނިންމުން (ކީސްޓޭޖް),2.2.8,ފެންވަރު 2.2: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ކީސްޓޭޖް)
214,1- މަޢުލޫމާތު ފޯރުކޮށްދެވޭ ގޮތަށް ލެސަން ޕްލޭން ތައްޔާރުކުރޭ,މަޢުލޫމާތާއި ހުނަރާއި ސިފަ އަދި އަގުތައް ހިމަނައިގެން ލެސަން ޕްލޭންތައް ތައްޔާރުކުރުން,2.3.1.1,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
215,2- ހުނަރުތައް ތަރައްޤީވާ ގޮތަށް ލެސަން ޕްލޭން ތައްޔާރުކުރޭ,މަޢުލޫމާތާއި ހުނަރާއި ސިފަ އަދި އަގުތައް ހިމަނައިގެން ލެސަން ޕްލޭންތައް ތައްޔާރުކުރުން,2.3.1.1,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
216,3- ސިފަތައް އަށަގެންނެވޭ ގޮތަށް ލެސަން ޕްލޭން ތައްޔާރުކުރޭ,މަޢުލޫމާތާއި ހުނަރާއި ސިފަ އަދި އަގުތައް ހިމަނައިގެން ލެސަން ޕްލޭންތައް ތައްޔާރުކުރުން,2.3.1.1,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
217,1- ލަރނިން އިންޓެންޝަން ޙާޞިލުވާ ގޮތަށް އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ހަރަކާތްތައް ލެސަން ޕްލޭންގައި ހިމަނައިފައި ވޭ,ލާރނިންގ އިންޓެންޝަނާއި ސަކްސެސް ކްރައިޓިރިއާ ހިމަނައިގެން ލެސަން ޕްލޭން ތައްޔާރުކުރުން,2.3.1.2,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
218,2- ސަކްސެސް ކްރައިޓީރިއާގައިވާ ކަންކަން ޙާޞިލުވާ ގޮތަށް އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ހަރަކާތްތައް ލެސަން ޕްލޭންގައި ހިމަނައިފައި ވޭ,ލާރނިންގ އިންޓެންޝަނާއި ސަކްސެސް ކްރައިޓިރިއާ ހިމަނައިގެން ލެސަން ޕްލޭން ތައްޔާރުކުރުން,2.3.1.2,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
219,3- ދަރިވަރުންނަށް ޙާޞިލުކުރެވޭ މިންވަރު ވަޒަންކުރެވޭ ގޮތަށް ސަކްސެސް ކްރައިޓީރިއާ އިބާރާތްކޮށްފައި ވޭ  ,ލާރނިންގ އިންޓެންޝަނާއި ސަކްސެސް ކްރައިޓިރިއާ ހިމަނައިގެން ލެސަން ޕްލޭން ތައްޔާރުކުރުން,2.3.1.2,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
220,1- ފިލާވަޅާ ގުޅޭ ގޮތަށް މައިގަނޑު ޤާބިލިއްޔަތުތަކުގެ އިންޑިކޭޓަރތައް ހިމަނައިފައި ވޭ ,މައިގަނޑު ޤާބިލިއްޔަތުތައް ތަރައްގީކުރެވޭ ގޮތަށް އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ހަރަކާތްތައް ލެސަން ޕްލޭންގައި ހިމަނައިފައިވުން,2.3.1.3,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
221,2- މައިގަނޑު ޤާބިލިއްޔަތުތައް ތަރައްގީވާ ގޮތަށް އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ހަރަކާތްތައް  ހިމަނައިފައި ވޭ ,މައިގަނޑު ޤާބިލިއްޔަތުތައް ތަރައްގީކުރެވޭ ގޮތަށް އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ހަރަކާތްތައް ލެސަން ޕްލޭންގައި ހިމަނައިފައިވުން,2.3.1.3,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
222,3- އުނގަންނައިދޭ އެއްޗަކާއި ވަޒަންކުރާ އެއްޗަކާ ގުޅޭ ގޮތަށް މައިގަނޑު ޤާބިލިއްޔަތުތައް  ހިމަނައިފައި ވޭ ,މައިގަނޑު ޤާބިލިއްޔަތުތައް ތަރައްގީކުރެވޭ ގޮތަށް އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ހަރަކާތްތައް ލެސަން ޕްލޭންގައި ހިމަނައިފައިވުން,2.3.1.3,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
223,1- ފިލާވަޅާ ގުޅޭ ގޮތަށް ހިއްސާކުރާ އަގުތައް ހިމަނައިފައި ވޭ ,ހިއްސާކުރާ އަގުތައް ތަރައްގީކުރެވޭ ގޮތަށް އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ހަރަކާތްތައް ލެސަން ޕްލޭންތަކުގައި ހިމަނައިފައިވުން,2.3.1.4,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
224,2- ހިއްސާކުރާ އަގުތައް އަށަގެންނެވޭ ގޮތަށް އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ހަރަކާތްތައް  ހިމަނައިފައި ވޭ,ހިއްސާކުރާ އަގުތައް ތަރައްގީކުރެވޭ ގޮތަށް އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ހަރަކާތްތައް ލެސަން ޕްލޭންތަކުގައި ހިމަނައިފައިވުން,2.3.1.4,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
225,3- އުނގަންނައިދޭ އެއްޗަކާއި ވަޒަންކުރާ އެއްޗަކާ ގުޅޭ ގޮތަށް ހިއްސާކުރާ އަގުތައް  ހިމަނައިފައި ވޭ,ހިއްސާކުރާ އަގުތައް ތަރައްގީކުރެވޭ ގޮތަށް އުނގެނުމާއި އުނގަންނައިދިނުމުގެ ހަރަކާތްތައް ލެސަން ޕްލޭންތަކުގައި ހިމަނައިފައިވުން,2.3.1.4,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
226,1- އުނގެނުމުގެ އެހީ ހިމަނައިފައި ވޭ,ލެސަން ޕްލޭންގައި ފިލާވަޅާ ގުޅޭ އުނގެނުމުގެ އެހީ ހިމަނައިފައިވުން,2.3.1.5,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
227,2- އާންމު ދިރިއުޅުމާ ގުޅޭ އުނގެނުމުގެ އެހީ ހިމަނައިފައި ވޭ,ލެސަން ޕްލޭންގައި ފިލާވަޅާ ގުޅޭ އުނގެނުމުގެ އެހީ ހިމަނައިފައިވުން,2.3.1.5,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
228,3- މަޤްޞަދު ޙާޞިލުވާ ފަދަ އުނގެނުމުގެ އެހީ ހިމަނައިފައި ވޭ,ލެސަން ޕްލޭންގައި ފިލާވަޅާ ގުޅޭ އުނގެނުމުގެ އެހީ ހިމަނައިފައިވުން,2.3.1.5,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
229,1- އައިސީޕީ ހަދާފައިވާ ދަރިވަރުންނަށް ކަނޑައަޅައިފައިވާ ގޯލުތައް ޙާޞިލުކުރެވޭ ގޮތަށް އުނގަންނައިދިނުމުގެ ހަރަކާތްތައް ލެސަން ޕްލޭނުގައި ހިމަނައިފައި ވޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް ރިއާޔަތްކޮށް ލެސަން ޕްލޭން ތައްޔާރުކުރުން,2.3.1.6,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
230,2- ތަފާތު ފެންވަރުގެ ދަރިވަރުން ބައިވެރިކުރުމަށް ހަރަކާތްތައް ހިމަނައިފައި ވޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް ރިއާޔަތްކޮށް ލެސަން ޕްލޭން ތައްޔާރުކުރުން,2.3.1.6,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
231,3- ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް ބައިވެރިވެވޭނެހެން މަޢުލޫމާތާއި ހުނަރު އަދި އަގުތައް (ވެލިއުސް) ހިމަނައިފައި ވޭ,ތަފާތު ފެންވަރުގެ ދަރިވަރުންނަށް ރިއާޔަތްކޮށް ލެސަން ޕްލޭން ތައްޔާރުކުރުން,2.3.1.6,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
232,1- އުނގެނުން ވަޒަންކުރާނެ ގޮތް ލެސަންޕްލޭނުގައި ހިމަނައިފައި ވޭ , އުނގެނުން ވަޒަންކުރުން ލެސަން ޕްލޭންތަކުގައި ހިމެނުން,2.3.1.7,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
233,2- އުނގެނުން ވަޒަންކުރުމަށް ބޭނުންކުރާނެ ޓޫލް ހިމަނައިފައި ވޭ, އުނގެނުން ވަޒަންކުރުން ލެސަން ޕްލޭންތަކުގައި ހިމެނުން,2.3.1.7,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
234,3- ފެންވަރުގެ ގޮތުން ތަފާތު ދަރިވަރުން އެސެސްކުރާނެ ގޮތްތައް ހިމަނައިފައި ވޭ , އުނގެނުން ވަޒަންކުރުން ލެސަން ޕްލޭންތަކުގައި ހިމެނުން,2.3.1.7,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
235,1- ފިލާވަޅުގެ ފެށުމަށް ވަގުތު ކަނޑައަޅައިފައި ވޭ,ލެސަން ޕްލޭންތަކުގައި ފިލާވަޅުގެ އެކި ބައިތައް ގެންދިއުމަށް އެކަށީގެންވާ ވަރަށް ވަގުތު ކަނޑައަޅައިފައިވުން,2.3.1.8,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
236,2-  މައިގަނޑުގެ ވަކިވަކި ހަރަކާތްތަކަށް ވަގުތު ކަނޑައަޅައިފައި ވޭ,ލެސަން ޕްލޭންތަކުގައި ފިލާވަޅުގެ އެކި ބައިތައް ގެންދިއުމަށް އެކަށީގެންވާ ވަރަށް ވަގުތު ކަނޑައަޅައިފައިވުން,2.3.1.8,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
237,3- ފިލާވަޅު ނިންމުމަށް ވަގުތު ކަނޑައަޅައިފައި ވޭ,ލެސަން ޕްލޭންތަކުގައި ފިލާވަޅުގެ އެކި ބައިތައް ގެންދިއުމަށް އެކަށީގެންވާ ވަރަށް ވަގުތު ކަނޑައަޅައިފައިވުން,2.3.1.8,ލެސަން ޕްލޭން ތައްޔާރުކުރުން (ފައުންޑޭޝަން),2.3.1,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
238,1- ދަރިވަރުން ޝައުޤުވެރިވާ ފަދަ ފެށުމެއް ގެނޭ,ފިލާވަޅުގައި ރަނގަޅު ފެށުމެއް ގެނައުން,2.3.2.1,ފިލާވަޅު ތައާރަފުކުރުން (ފައުންޑޭޝަން),2.3.2,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
239,2- ލާނިންގ އިންޓެންޝަން ދަރިވަރުންނާ ހިއްސާކުރޭ,ފިލާވަޅުގައި ރަނގަޅު ފެށުމެއް ގެނައުން,2.3.2.1,ފިލާވަޅު ތައާރަފުކުރުން (ފައުންޑޭޝަން),2.3.2,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
240,3- ސަކްސެސް ކްރައިޓީރިއާ ދަރިވަރުންނާ ހިއްސާކުރޭ,ފިލާވަޅުގައި ރަނގަޅު ފެށުމެއް ގެނައުން,2.3.2.1,ފިލާވަޅު ތައާރަފުކުރުން (ފައުންޑޭޝަން),2.3.2,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
241,1- އުނގަންނައިިދިނުމަށް ފަހިވާ ގޮތަށް ކްލާސްރޫމްގައި ފަރުނީޗަރު އަތުރައިފައި ވޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  ކްލާސްރޫމް ތައްޔާރުކުރުން,2.3.3.1,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
242,2- ލައިޓްތަކުގެ އަލި އެކަށީގެންވާ މިންވަރަށް (މާ އަލިގަދަ ނޫން، އަނދިރި ވެސް ނޫން) ބަހައްޓައިފައި ވޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  ކްލާސްރޫމް ތައްޔާރުކުރުން,2.3.3.1,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
243,3- ދަރިވަރުންގެ އެންމެ ފަހުގެ މަސައްކަތްތައް ކުލާސްރޫމުގައި ފެންނާނެހެން ބަހައްޓައިފައި ވޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  ކްލާސްރޫމް ތައްޔާރުކުރުން,2.3.3.1,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
244,1- ހުރިހައި ދަރިވަރުންނަށް ބައިވެރިވެވޭގޮތަށް ހަރަކާތްތައް ގެންދޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން- އިޖުތިމާޢީ އަދި ޖަޒުބާތީ ގޮތުން ފަހި މާޙައުލު,2.3.3.2,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
245,2- ދަރިވަރުންނަށް ޚިޔާލު ފާޅުކުރުމަށް ހިތްވަރުދޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން- އިޖުތިމާޢީ އަދި ޖަޒުބާތީ ގޮތުން ފަހި މާޙައުލު,2.3.3.2,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
246,3- ދަރިވަރުންގެ މެދުގައި ތަފާތުކުރުމެއް ނެތި ހަމަހަމަކަމާ އެކު ފިލާވަޅު ގެންދޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން- އިޖުތިމާޢީ އަދި ޖަޒުބާތީ ގޮތުން ފަހި މާޙައުލު,2.3.3.2,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
247,4- ދަރިވަރުންނަށް ތަފާތު ޢިބާރާތްތަކާއި ގޮތްތައް ބޭނުންކޮށްގެން ތަރުހީބުދޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން- އިޖުތިމާޢީ އަދި ޖަޒުބާތީ ގޮތުން ފަހި މާޙައުލު,2.3.3.2,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
248,5- ދަރިވަރުންނާ މުދައްރިސާ ދެމެދު ރަނގަޅު ގުޅުމެއް ބާއްވާ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން- އިޖުތިމާޢީ އަދި ޖަޒުބާތީ ގޮތުން ފަހި މާޙައުލު,2.3.3.2,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
249,1- މުދައްރިސްގެ ކިބައިގައި، އުނގަންނައިދިނުމަށް ބޭނުންކުރާ ބަހުގެ ޤާބިލުކަން (ލޭންގްއޭޖް ކޮމްޕިޓެންސީ) ހުރޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.3.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
250,2- މުދައްރިސުގެ ކިބައިގައި ފިލާވަޅާ ގުޅޭ މައުލޫމާތާއި ހުނަރު ހުރޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.3.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
251,3- މުޅި ފިލާވަޅުގައި ދަރިވަރުންގެޝައުޤުވެރިކަން ދަމަހައްޓާ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.3.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
252,4- ފިލާވަޅުގެ ހަރަކާތްތައް ކުރިއަށް ގެންދިއުމުގައި ވަގުތުގެ ބޭނުން އެދެވޭ ގޮތުގައި ހިފާ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.3.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
253,5- މުދައްރިސްގެ ކިބައިން ޔަގީންކަމާއި އިތުބާރު ފެނޭ,އުނގެނުމަށް ފަހި މާހައުލެއް ގާއިމުކުރުން -  އެކަޑަމިކް  މާޙައުލު,2.3.3.3,ފިލާވަޅު ކުރިއަށް ގެންދިއުން (ފައުންޑޭޝަން),2.3.3,ފެންވަރު 2.3: އުނގެނުމާއި އުނގަންނައިިދިނުމަށް ތައްޔާރުވުން (ފައުންޑޭޝަން  ސްޓޭޖްތައް)
